id,personaje,atuendo,origen,archivo_local,url_fuente_oficial,licencia_o_permiso
ff1-arylon-apariencia_principal,Arylon,Apariencia principal,Final Fantasy I,,https://na.finalfantasy.com/titles/finalfantasy,uso personal; verificar antes de redistribuir
ff15-ignis_scientia-thermal_suit,Ignis Scientia,Thermal Suit,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-ignis_scientia-unkempt_crownsguard,Ignis Scientia,Unkempt Crownsguard,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-loqi_tummelt-apariencia_principal,Loqi Tummelt,Apariencia principal,Final Fantasy XV,,https://na.finalfantasy.com/titles/finalfantasy15,uso personal; verificar antes de redistribuir
ff15-lunafreya_nox_fleuret-apariencia_principal,Lunafreya Nox Fleuret,Apariencia principal,Final Fantasy XV,,https://na.finalfantasy.com/titles/finalfantasy15,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-casual_outfit_con_chaqueta,Noctis Lucis Caelum,Casual Outfit (con chaqueta),Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-casual_outfit_sin_chaqueta,Noctis Lucis Caelum,Casual Outfit (sin chaqueta),Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-choco_mog_tee,Noctis Lucis Caelum,Choco-Mog Tee,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-cup_noodles_helmet,Noctis Lucis Caelum,Cup Noodles Helmet,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-episode_gladiolus_t_shirt,Noctis Lucis Caelum,Episode Gladiolus T-Shirt,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-episode_ignis_t_shirt,Noctis Lucis Caelum,Episode Ignis T-Shirt,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-episode_prompto_t_shirt,Noctis Lucis Caelum,Episode Prompto T-Shirt,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-festive_ensemble,Noctis Lucis Caelum,Festive Ensemble,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-glamour_prism_miqote_outfit,Noctis Lucis Caelum,Glamour Prism / Miqote Outfit,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-hev_suit,Noctis Lucis Caelum,HEV Suit,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-king_s_knight_t_shirt,Noctis Lucis Caelum,King's Knight T-Shirt,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-kingly_raiment_con_chaqueta,Noctis Lucis Caelum,Kingly Raiment (con chaqueta),Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-kingly_raiment_sin_chaqueta,Noctis Lucis Caelum,Kingly Raiment (sin chaqueta),Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-llama_outfit,Noctis Lucis Caelum,Llama Outfit,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-magitek_exosuit,Noctis Lucis Caelum,Magitek Exosuit,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-medjay_assassin_outfit,Noctis Lucis Caelum,Medjay Assassin Outfit,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-prince_s_fatigues_con_chaqueta,Noctis Lucis Caelum,Prince's Fatigues (con chaqueta),Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-prince_s_fatigues_sin_chaqueta,Noctis Lucis Caelum,Prince's Fatigues (sin chaqueta),Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-royal_raiment_con_chaqueta,Noctis Lucis Caelum,Royal Raiment (con chaqueta),Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-royal_raiment_sin_chaqueta,Noctis Lucis Caelum,Royal Raiment (sin chaqueta),Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-thermal_suit,Noctis Lucis Caelum,Thermal Suit,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-noctis_lucis_caelum-trendy_outfit,Noctis Lucis Caelum,Trendy Outfit,Final Fantasy XV,,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,uso personal; verificar antes de redistribuir
ff15-prompto_argentum-casual_outfit_con_chaqueta,Prompto Argentum,Casual Outfit (con chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-prompto_argentum-casual_outfit_sin_chaqueta,Prompto Argentum,Casual Outfit (sin chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-prompto_argentum-crownsguard_fatigues_con_chaqueta,Prompto Argentum,Crownsguard Fatigues (con chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-prompto_argentum-crownsguard_fatigues_sin_chaqueta,Prompto Argentum,Crownsguard Fatigues (sin chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-prompto_argentum-kingsglaive_garb,Prompto Argentum,Kingsglaive Garb,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-prompto_argentum-magitek_exosuit,Prompto Argentum,Magitek Exosuit,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-prompto_argentum-thermal_suit,Prompto Argentum,Thermal Suit,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-prompto_argentum-tundra_attire,Prompto Argentum,Tundra Attire,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-ravus_nox_fleuret-apariencia_principal,Ravus Nox Fleuret,Apariencia principal,Final Fantasy XV,,https://na.finalfantasy.com/titles/finalfantasy15,uso personal; verificar antes de redistribuir
lrff13-bhunivelze-apariencia_principal,Bhunivelze,Apariencia principal,Lightning Returns: Final Fantasy XIII,,https://na.finalfantasy.com/titles/lightningreturns,uso personal; verificar antes de redistribuir
lrff13-caius_ballad-apariencia_principal,Caius Ballad,Apariencia principal,Lightning Returns: Final Fantasy XIII,,https://na.finalfantasy.com/titles/lightningreturns,uso personal; verificar antes de redistribuir
lrff13-hope_estheim-apariencia_principal,Hope Estheim,Apariencia principal,Lightning Returns: Final Fantasy XIII,,https://na.finalfantasy.com/titles/lightningreturns,uso personal; verificar antes de redistribuir
lrff13-lightning-black_rose,Lightning,Black Rose,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-bold_vanguard,Lightning,Bold Vanguard,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-candy_raver,Lightning,Candy Raver,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-cold_rebellion,Lightning,Cold Rebellion,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-crimson_bloom,Lightning,Crimson Bloom,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-danse_macabre,Lightning,Danse Macabre,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-dark_muse,Lightning,Dark Muse,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-dark_muse_plus,Lightning,Dark Muse+,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-dark_orchid,Lightning,Dark Orchid,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-dragon_s_blood,Lightning,Dragon's Blood,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-electronica,Lightning,Electronica,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-equilibrium,Lightning,Equilibrium,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-equilibrium_plus,Lightning,Equilibrium+,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-helter_skelter,Lightning,Helter Skelter,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-hunter_of_the_wild,Lightning,Hunter of the Wild,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-icy_white,Lightning,Icy White,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-ignition,Lightning,Ignition,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-innocence,Lightning,Innocence,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-l_ange_noir,Lightning,L'ange Noir,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-l_automne,Lightning,L'automne,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-la_fouldre,Lightning,La Fouldre,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-lilitu,Lightning,Lilitu,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-loyal_servant,Lightning,Loyal Servant,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-midnight_mauve,Lightning,Midnight Mauve,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-nocturne,Lightning,Nocturne,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-primavera,Lightning,Primavera,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-soldier_1st_class,Lightning,SOLDIER 1st Class,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-school_s_out,Lightning,School's Out,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-shadow_trooper,Lightning,Shadow Trooper,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-soldier_of_peace,Lightning,Soldier of Peace,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-spira_s_summoner,Lightning,Spira's Summoner,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-urban_outlaw,Lightning,Urban Outlaw,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-velvet_bouncer,Lightning,Velvet Bouncer,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-vengeance,Lightning,Vengeance,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-vigilance,Lightning,Vigilance,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-violet_twilight,Lightning,Violet Twilight,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-watery_chorus,Lightning,Watery Chorus,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lightning-woodland_walker,Lightning,Woodland Walker,Lightning Returns: Final Fantasy XIII,,https://finalfantasy.fandom.com/wiki/Lightning_Returns:_Final_Fantasy_XIII_garbs,uso personal; verificar antes de redistribuir
lrff13-lumina-apariencia_principal,Lumina,Apariencia principal,Lightning Returns: Final Fantasy XIII,,https://na.finalfantasy.com/titles/lightningreturns,uso personal; verificar antes de redistribuir
lrff13-mog-apariencia_principal,Mog,Apariencia principal,Lightning Returns: Final Fantasy XIII,,https://na.finalfantasy.com/titles/lightningreturns,uso personal; verificar antes de redistribuir
lrff13-noel_kreiss-apariencia_principal,Noel Kreiss,Apariencia principal,Lightning Returns: Final Fantasy XIII,,https://na.finalfantasy.com/titles/lightningreturns,uso personal; verificar antes de redistribuir
lrff13-oerba_dia_vanille-apariencia_principal,Oerba Dia Vanille,Apariencia principal,Lightning Returns: Final Fantasy XIII,,https://na.finalfantasy.com/titles/lightningreturns,uso personal; verificar antes de redistribuir
lrff13-oerba_yun_fang-apariencia_principal,Oerba Yun Fang,Apariencia principal,Lightning Returns: Final Fantasy XIII,,https://na.finalfantasy.com/titles/lightningreturns,uso personal; verificar antes de redistribuir
lrff13-snow_villiers-apariencia_principal,Snow Villiers,Apariencia principal,Lightning Returns: Final Fantasy XIII,,https://na.finalfantasy.com/titles/lightningreturns,uso personal; verificar antes de redistribuir
